query,name,place_id,full_address,country,city,site,type,description,category,subtypes,rating,reviews,reviews_link,photo,range,email_1,email_2,email_3,instagram,website_title,website_description
"Boutique Hotels, Provence",LA BASTIDE DE NINI,ChIJSRiM3clEyRIRtOuAoEngQvY,"531 chemin, Les Pièces, 83570 Carcès",France,Carcès,http://la-bastide-de-nini.com.es/,Bed & breakfast,,Chambre d'hôtes,Bed & breakfast,4.9,22,"https://search.google.com/local/reviews?placeid=ChIJSRiM3clEyRIRtOuAoEngQvY&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipNyL4lYU0Rj11Lo4v4gd41oF43sBplTS68RY96Q=w800-h500-k-no,,,,,,,
"Boutique Hotels, Provence",La Bastide des Arts,ChIJ45fgaRYKyhIRQgK4gs4pczw,"1538 Rte de Font de Vaucluse, 84800 Saumane-de-Vaucluse",France,Saumane-de-Vaucluse,http://bastide-arts.wixsite.com/bastide,Bed & breakfast,,Chambre d'hôtes,Bed & breakfast,4.7,79,"https://search.google.com/local/reviews?placeid=ChIJ45fgaRYKyhIRQgK4gs4pczw&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipObkMBpSB8O0yoROCKlbO6vpvK886Q8i_xt_Sqn=w800-h500-k-no,,bastide.arts@gmail.com,,,,,
"Boutique Hotels, Provence",La Bastide des Enquèses - Chambre D'Hôtes - Var - 83,ChIJOeYlOXBRyRIRGKc3Kqj5nO4,"2550 Chem. de Ginasservis, 83510 Lorgues",France,Lorgues,https://www.lesenqueses.com/,Guest house,,Maison d'hôtes,"Guest house, Bed & breakfast, Hotel",4.7,12,"https://search.google.com/local/reviews?placeid=ChIJOeYlOXBRyRIRGKc3Kqj5nO4&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WI_OhS618_tqQoQDCrXjYf25ZC0NA308btcgny1drvvf734ZsVFJsMuAgcMFZKSu6C2MP3G19HrRWaEK0t0IFKCHisO1ZBm95WPlDTJCxLAmXiEVPObg1jpA848QHAgdO6KonE5rwHDfdqcWwqO6rYaajMyvFBBR8DNext7UMUBVkiX2cPtIGo=w800-h500-k-no,,contact@lesenqueses.com,philippe.marzano@wanadoo.fr,info@api-and-you.com,,"⇒ Bastides des Enquèses ® Chambres d'Hôtes Lorgues, Var, Provence","SITE OFFICIEL® La Bastide des Enquèses, Chambres d'Hôtes à Lorgues, Var - Chambres Spacieuses, Parking Fermé, Salon, Salle à Manger, Salle de Fitness avec Sauna & Hammam, Jardin 2,5ha, Pisicne, Terrasse Couverte avec Baby Foot"
"Boutique Hotels, Provence",La Bastide des Sources,ChIJVSD-viwGyRIREna30HeqpE8,"1307 Rte des Sources, 83330 Le Castellet",France,Le Castellet,,Bed & breakfast,,Chambre d'hôtes,Bed & breakfast,4.8,55,"https://search.google.com/local/reviews?placeid=ChIJVSD-viwGyRIREna30HeqpE8&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipM2mKV9tvNUMC1TGqbOLuo-GPro5GlLy6cMlGOB=w800-h500-k-no,,,,,,,
"Boutique Hotels, Provence",La Bastide Du Bouchou,ChIJgyRVq-sDyRIR7oONsaNDS3U,"402 Av. de Guigon, 83140 Six-Fours-les-Plages",France,Six-Fours-les-Plages,https://www.labastidedubouchou.fr/,Bed & breakfast,,Chambre d'hôtes,Bed & breakfast,4.8,99,"https://search.google.com/local/reviews?placeid=ChIJgyRVq-sDyRIR7oONsaNDS3U&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipOOl8IJtP4VWsnZkZ3dBFuFLm8-1kYXNk7UKuBE=w800-h500-k-no,,,,,,La Bastide du Bouchou - SIX FOURS LES PLAGES - FRANCE,"Bienvenue à la Bastide du Bouchou !Idéalement située à quelques minutes du Brusc, de Sanary Sur mer, de Bandol, des îles des Embiez et de Toulon, vene..."
"Boutique Hotels, Provence",La Bastide du Rocher Boutique Hôtel & Spa,ChIJEz0fUHilzhIRrIftxGnVEbg,"776 b Chem. des Fourques, 83520 Roquebrune-sur-Argens",France,Roquebrune-sur-Argens,https://www.labastidedurocher.fr/,Wellness hotel,"Charming guesthouse offering 3 chic, romantic rooms, breakfast & dining, plus an outdoor pool.",hotels,"Wellness hotel, Hotel",5.0,89,"https://search.google.com/local/reviews?placeid=ChIJEz0fUHilzhIRrIftxGnVEbg&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipMZsqwZvcRUs7e1gGR7d2yQ3kF_NBTEQ50BUV1M=w800-h500-k-no,,contact@labastidedurocher.fr,,,https://www.instagram.com/labastidedurocher,La Bastide du rocher – Chambres d'Hôtes avec service hôtelier à Roquebrune sur Argens,
"Boutique Hotels, Provence","La Campagne St Lazare Chambres & Spa, Restaurant And Seminar",ChIJ6df6IH_KyxIRILq2KuMZKk4,"Anc. Rte de Dauphin, 04300 Forcalquier",France,Forcalquier,https://www.stlazare.net/,Bed & breakfast,Country-style studios & apartments in a 17th-century guesthouse offering gardens & an outdoor pool.,Chambre d'hôtes,"Bed & breakfast, Botanical garden, Day spa, Event venue, French restaurant, Guest house, Restaurant, Seminary, Vegan restaurant, Vegetarian restaurant",4.1,110,"https://search.google.com/local/reviews?placeid=ChIJ6df6IH_KyxIRILq2KuMZKk4&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipP64dU3i0PNABgu3vEz7iFntYxhgTscVgiv4Af2=w800-h500-k-no,,info@stlazare.net,contact@brassbastelle.fr,,https://www.instagram.com/lacampagnestlazare,Campagne St Lazare - Chambres Hotes Forcalquier Luberon,"SITE OFFICIEL - Chambres d'Hotes et Gite de Charme à Forcalquier dans le Luberon, Piscine, Table d'Hôtes Gaie et Gourmande. Le Luberon et la Provence au Naturel !"
"Boutique Hotels, Provence","La Campagne St Lazare Chambres & Spa, Restaurant And Seminar",ChIJ6df6IH_KyxIRILq2KuMZKk4,"Anc. Rte de Dauphin, 04300 Forcalquier",France,Forcalquier,https://www.stlazare.net/,Bed & breakfast,Country-style studios & apartments in a 17th-century guesthouse offering gardens & an outdoor pool.,Chambre d'hôtes,"Bed & breakfast, Botanical garden, Day spa, Event venue, French restaurant, Guest house, Restaurant, Seminary, Vegan restaurant, Vegetarian restaurant",4.1,110,"https://search.google.com/local/reviews?placeid=ChIJ6df6IH_KyxIRILq2KuMZKk4&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipP64dU3i0PNABgu3vEz7iFntYxhgTscVgiv4Af2=w800-h500-k-no,,info@stlazare.net,contact@brassbastelle.fr,,https://www.instagram.com/lacampagnestlazare,Campagne St Lazare - Chambres Hotes Forcalquier Luberon,"SITE OFFICIEL - Chambres d'Hotes et Gite de Charme à Forcalquier dans le Luberon, Piscine, Table d'Hôtes Gaie et Gourmande. Le Luberon et la Provence au Naturel !"
"Boutique Hotels, Provence",La Gourmandine,ChIJd3aV2577tRIR35_jtnmYtyQ,"774 Rte Jean et Henry Nougier, 13670 Saint-Andiol",France,Saint-Andiol,,Bed & breakfast,,Chambre d'hôtes,Bed & breakfast,4.4,30,"https://search.google.com/local/reviews?placeid=ChIJd3aV2577tRIR35_jtnmYtyQ&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipPE7rh7Ub7EEF_Bsu8o56hHsfY6y15gfDPGnj0T=w800-h500-k-no,,,,,,,
"Boutique Hotels, Provence",La Maison D'Aix,ChIJUX-YipaNyRIRtFS6ZYBIVGE,"25 Rue du 4 Septembre, 13100 Aix-en-Provence",France,Aix-en-Provence,http://www.lamaisondaix.com/,Hotel,High-end boutique hotel in a storied 18th-century mansion with an indoor pool & a hammam.,hotels,Hotel,4.5,85,"https://search.google.com/local/reviews?placeid=ChIJUX-YipaNyRIRtFS6ZYBIVGE&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WIr0ThHhce3lPvzVNAPhBMxXwkfqh-NtIy1z1Vf00u74z-2Qn232jjVzFKG2Hhiezm06YwELG59I91UOeUSwH6pdncEapKhUJ9u0cskdYeKZ9PXmccSW-kKIKlyTuNeE93oX8owiSplG_oMS9CVjRtScc0XPLGsqt7am6Hfn9FazqqklxyBu-Ef=w800-h500-k-no,,bookus@lamaisondaix.com,,,https://www.instagram.com/lamaisondaix,La Maison d'Aix - Boutique Hotel & Spa in Aix-en-Provence,
"Boutique Hotels, Provence",La Maison du Peintre en Provence,ChIJWUSBUp8DyhIRZqf4Tv-avBk,"5 Rue Père Anselme Burles, 13370 Mallemort",France,Mallemort,http://lamaisondupeintre.fr/,Bed & breakfast,"Old-world rooms in a serene B&B offering free Wi-Fi, plus a furnished garden & a terrace.",Bed & breakfast,Bed & breakfast,4.3,32,https://search.google.com/local/reviews?placeid=ChIJWUSBUp8DyhIRZqf4Tv-avBk&q=*&authuser=0&hl=en&gl=FR,https://lh3.googleusercontent.com/gps-proxy/AMy85WIULeyPPNuQ9HTMv1Q_tVsF3V7V0PifeiHqMq4zZuoj9jTCIlcyccpQchayTu1oUuMb0Lxl-CvTgglV2juVsk46EwfwZT4P-koNUpIuP-nVqCyztbw6GbIEsA2KTya15ym1VmATNd16dtr3bPeHz81HO8sTxrw_dYWUCiJeywi7jfUXZDzJ6OZrqw=w800-h500-k-no,,contact@lamaisondupeintre.fr,,,,Bienvenue dans la Maison du Peintre | La Maison du Peintre,
"Boutique Hotels, Provence",La Maison sur la Sorgue,ChIJE79akfD1tRIR7UckzZcq7-Q,"6 Rue Rose Goudard, 84800 L'Isle-sur-la-Sorgue",France,L'Isle-sur-la-Sorgue,https://www.lamaisonsurlasorgue.com/,Hotel,Swish rooms & suites in a stylish 17th-century mansion with an art gallery & a courtyard pool.,hotels,"Hotel, Art gallery",4.7,82,"https://search.google.com/local/reviews?placeid=ChIJE79akfD1tRIR7UckzZcq7-Q&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WIrhMMioaYETP7Am4Hj7OqDAMiOJx1F-VzgzSxpBOcazkW7Mgk6S5FUpudAkFuK3Rp5IF-L2z3RoJjn5PBOY-LVvoQmgTNKFV6D5W8kKKh-RIqevMZtFbz1TPkcbfYwu12Y6x9IWczMbMSJrVvmZoiez5xT0T_BFm9flWe1Xd0BinU1y8ct4OHC=w800-h500-k-no,,lamaisonsurlasorgue@wanadoo.fr,,,https://www.instagram.com/retourdevoyage,Hôtel à Isle sur la Sorgue | Maison sur la Sorgue | Une expérience hors du temps,Site officiel | Esprit de France | Venez vivre une expérience inoubliable au sein de notre Boutique Hôtel Isle sur la Sorgue et profitez d'un séjour unique dans le Vaucluse. Réservez votre séjour au meilleur prix garanti.
"Boutique Hotels, Provence",La Maison sur la Sorgue,ChIJE79akfD1tRIR7UckzZcq7-Q,"6 Rue Rose Goudard, 84800 L'Isle-sur-la-Sorgue",France,L'Isle-sur-la-Sorgue,https://www.lamaisonsurlasorgue.com/,Hotel,Swish rooms & suites in a stylish 17th-century mansion with an art gallery & a courtyard pool.,hotels,"Hotel, Art gallery",4.7,82,"https://search.google.com/local/reviews?placeid=ChIJE79akfD1tRIR7UckzZcq7-Q&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WIrhMMioaYETP7Am4Hj7OqDAMiOJx1F-VzgzSxpBOcazkW7Mgk6S5FUpudAkFuK3Rp5IF-L2z3RoJjn5PBOY-LVvoQmgTNKFV6D5W8kKKh-RIqevMZtFbz1TPkcbfYwu12Y6x9IWczMbMSJrVvmZoiez5xT0T_BFm9flWe1Xd0BinU1y8ct4OHC=w800-h500-k-no,,lamaisonsurlasorgue@wanadoo.fr,,,https://www.instagram.com/retourdevoyage,Hôtel à Isle sur la Sorgue | Maison sur la Sorgue | Une expérience hors du temps,Site officiel | Esprit de France | Venez vivre une expérience inoubliable au sein de notre Boutique Hôtel Isle sur la Sorgue et profitez d'un séjour unique dans le Vaucluse. Réservez votre séjour au meilleur prix garanti.
"Boutique Hotels, Provence",La Parenthèse du Var,ChIJy_Lhe_BRyRIRF1Yjypog3vc,"491 chemin des Hauts-Saints, 83510 Saint-Antonin-du-Var",France,Saint-Antonin-du-Var,http://laparentheseduvar.com/,Bed & breakfast,,Chambre d'hôtes,"Bed & breakfast, Cottage, Guest house, Holiday apartment rental, Holiday home, Hotel, Wellness center",5.0,39,"https://search.google.com/local/reviews?placeid=ChIJy_Lhe_BRyRIRF1Yjypog3vc&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipOe1mEGPJjwV3imSOTo3Jwagn3Y3j1WFBsP0pyg=w800-h500-k-no,,laparentheseduvar@gmail.com,philippine.mode@gmail.com,press@hostinger.com,https://www.instagram.com/la_parenthese_du_var,Accueil - laparentheseduvar.com,
"Boutique Hotels, Provence",La Régalido,ChIJn0I8gcnftRIRsZM2Mq3h020,"118 Av. Frédéric Mistral, 13990 Fontvieille",France,Fontvieille,https://www.laregalido.com/,Hotel,"Shabby-chic rooms in a polished boutique hotel offering fine dining, a hot tub, sauna & garden.",hotels,"Hotel, Restaurant",4.4,306,"https://search.google.com/local/reviews?placeid=ChIJn0I8gcnftRIRsZM2Mq3h020&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipNn15zkpVbG5ym4OGauZKOkD-z4ys8NJ07MPWU=w800-h500-k-no,4 stars,contact@laregalido.com,,,,Hôtel à Fontvieille | Hôtel La Régalido | 4 étoiles,"SITE OFFICIEL | Découvrez notre Hôtel **** à Fontvieille, l'Hôtel La Régalido et réservez en direct pour bénéficier du meilleur prix."
"Boutique Hotels, Provence",la réveuse,ChIJWcVsvlsOyhIRmVUrcYYsb1Y,"Fontcaudette, 84220 Gordes",France,Gordes,,Bed & breakfast,,Chambre d'hôtes,Bed & breakfast,5.0,3,https://search.google.com/local/reviews?placeid=ChIJWcVsvlsOyhIRmVUrcYYsb1Y&q=*&authuser=0&hl=en&gl=FR,https://lh3.googleusercontent.com/gps-proxy/AMy85WLXrwq3Fg-HP9M5kTvanuBpt4GEV6XtBR2ux87IKWj-bzY68CQUHlJGKp3dmcR58FmQ4pr-4E7m2IDkUAceobY8f58t_Z837hqmeLtXbYyZXmDSvMmoHKcXanzH_xT43qEoUzPAOKxKpE-BhFb9NBx5smQCfidjbbGK7b59vUrq3I2lwsvss0kS7A=w800-h500-k-no,,,,,,,
"Boutique Hotels, Provence",La suite 55 Chambres d’hôtes de charme & balnéo,ChIJ8zak1YYbthIRZHYgDsczJAQ,"55 Chem. des Tartugues, 13800 Istres",France,Istres,https://www.la-suite-55.fr/,Bed & breakfast,,Chambre d'hôtes,Bed & breakfast,4.9,60,https://search.google.com/local/reviews?placeid=ChIJ8zak1YYbthIRZHYgDsczJAQ&q=*&authuser=0&hl=en&gl=FR,https://lh5.googleusercontent.com/p/AF1QipNESgfIbqD5sxAhvMjgrmniMjOcd5M-e15FwO6g=w800-h500-k-no,,contact@la-suite-55.fr,,,,,
"Boutique Hotels, Provence",La Villa Gallici - Relais & Châteaux,ChIJV_9fWLqNyRIRYC2rJ879zdE,"18 Av. de la Violette, 13100 Aix-en-Provence",France,Aix-en-Provence,https://www.villagallici.com/fr/,Hotel,"Lavish hotel set in a villa offering a refined restaurant, an outdoor pool & a luxe spa.",hotels,"Hotel, Garden, Haute French restaurant, Italian restaurant, Outdoor swimming pool, Spa",4.8,294,"https://search.google.com/local/reviews?placeid=ChIJV_9fWLqNyRIRYC2rJ879zdE&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipOWmxzY_7S62m2788Wd01LwhJdPI2uTbQMMZK-p=w800-h500-k-no,5 stars,reservation@villagallici.com,,,https://www.instagram.com/villagallici,⇒ Villa Gallici - Hotel 5 Etoiles Aix en Provence - Luxe - OFFICIEL,"VILLA GALLICI - RELAIS & CHATEAUX *****  Hôtel Spa Luxe Aix en Provence - Restaurabt Gastronomique, Chambres & Suites - Grand Jardin, Piscine Extérieure Chauffée, Oenothèque, Espace Spa & Fitness"
"Boutique Hotels, Provence",La villa Provençale,ChIJW2hOOi-tzhIRbvKsUDC_fUU,"309 Chem. du Content, 83510 Lorgues",France,Lorgues,,Bed & breakfast,,Chambre d'hôtes,Bed & breakfast,4.9,19,"https://search.google.com/local/reviews?placeid=ChIJW2hOOi-tzhIRbvKsUDC_fUU&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WKJ6g3twzaRfKIQB8njiTSdeKoa0vl6xOX3DRs-pVt7DJfu5bxQl5Ced2Lh4yl5gqrxRv1fXMdckaHZc9Nbm2qYEN2wXi--YIa3yfRcvoZlSlJFAlkTQ0IDyGwXb4K1xc6dy8zkv2pdwG66MjdC0p7DcDSxrCVM0fvtgh6Vgkop2KGb6S8SHeoPlA=w800-h500-k-no,,,,,,,
"Boutique Hotels, Provence",Le Chalet des Buisses,ChIJLWUneaNTzBIR3_N1piQOR68,"Les Buisses, 06420 Roubion",France,Roubion,http://lechaletroubion.fr/,Hotel,,hotels,"Hotel, Bed & breakfast, Cottage, Restaurant, Ski rental service, Ski repair service, Truck stop",4.7,100,"https://search.google.com/local/reviews?placeid=ChIJLWUneaNTzBIR3_N1piQOR68&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipMGXzOIZZxwKIw5HsyGRGt4GCDPJ3Gku-0m844f=w800-h500-k-no,,lechalet.roubion@laposte.net,,,,Le Chalet des Buisses | Bed and breakfast accommodation and unusual vacation rental in Mercantour National Park,"Welcome to our chalet in Roubion, in the heart of the Alpes-Maritimes. Enjoy a moment of mountain conviviality in a picturesque village."
"Boutique Hotels, Provence",Le chant des pins Lodges & Spas,ChIJwd5dDTCPyRIRYw3l6PFS0J4,"570 Chem. de Repentance À la Forêt, 13100 Saint-Marc-Jaumegarde",France,Saint-Marc-Jaumegarde,https://www.lechantdespins.com/,Hotel,,hotels,Hotel,5.0,30,"https://search.google.com/local/reviews?placeid=ChIJwd5dDTCPyRIRYw3l6PFS0J4&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipNCz09sr5XMvNVWZJ9Z-z38ZDUtDgWEVeMGQjpw=w800-h500-k-no,,,,,,Welcome to the Chant des Pins - Aix en Provence,"Welcome to Le Chant des Pins, the ideal setting for a holiday with family or friends! Located only 7km from Aix en Provence, our accommodation welcomes you in the heart of Provence."
"Boutique Hotels, Provence",Le Château d'Argens,ChIJN3aoc-6tzhIRQIylkaA3hCs,"Le Parage (cité Médiévale, Pl. du Château, 83460 Les Arcs",France,Les Arcs,http://www.chateaudargens.com/,Hotel,,hotels,"Hotel, Restaurant, Swimming pool",4.6,212,https://search.google.com/local/reviews?placeid=ChIJN3aoc-6tzhIRQIylkaA3hCs&q=*&authuser=0&hl=en&gl=FR,https://lh5.googleusercontent.com/p/AF1QipOKWBoe440b4eJLsFI5hhb391Pg9hTegwXmDFDy=w800-h500-k-no,4 stars,contact@chateaudargens.com,,,,"Le château d'Argens, le logis du guetteur, restaurant les arcs","le château d'argens, le logis du guetteur, un hôtel et un restaurant aux Arcs sur Argens, restaurant draguignan."
"Boutique Hotels, Provence",Le Clos Des Cyprès,ChIJ0dQhJMTutRIR4evMy9HHRuY,"1863 Rte de Châteaurenard, 13690 Graveson",France,Graveson,http://www.leclosdescypres.com/,Bed & breakfast,,Chambre d'hôtes,"Bed & breakfast, Guest house, Hotel, Indoor lodging, Lodge, Restaurant, Spa garden",4.9,102,"https://search.google.com/local/reviews?placeid=ChIJ0dQhJMTutRIR4evMy9HHRuY&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipOJzNF2-w9uHpu2BDEJLTACcF78oWmCcwoAUnZe=w800-h500-k-no,,leclosdescypres@orange.fr,,,https://www.instagram.com/leclosdescypres,Le Clos des Cyprès - Chambres d’hôtes Saint-Rémy de Provence,"Entre Saint-Rémy de Provence et Avignon, une Bastide Provençale pourvue de 4 chambres d'hôtes de charme avec piscine, jacuzzi et table d'hôtes gastronomique"
"Boutique Hotels, Provence",Le Clos Du Buis,ChIJt6pWtKsQyhIRafhHyugT_Xw,"10 Rue Victor Hugo, 84480 Bonnieux",France,Bonnieux,https://leclosdubuis.fr/,Hotel,"Laid-back guesthouse offering warm rooms, some with valley views, plus free Wi-Fi & an outdoor pool.",hotels,"Hotel, Outdoor swimming pool",4.8,78,"https://search.google.com/local/reviews?placeid=ChIJt6pWtKsQyhIRafhHyugT_Xw&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipMFapS0Ov3QHshKK7BVfvR_1spIK3_0d6Jar0YZ=w800-h500-k-no,3 stars,contact@leclosdubuis.com,,,,"Le Clos du Buis - Hotel de Charme in Bonnieux, Luberon","In Bonnieux, one of the most beautiful villages of the Luberon, Le Clos du Buis welcomes you in this place classified to the new standards Hotel de Charme."
"Boutique Hotels, Provence",Le Clos Saint Pierre de Fraisse,ChIJCzBcC9bttRIRGkiK8ej0we4,"1044 Chem. de la Sourdaine, 84140 Avignon",France,Avignon,https://www.clos-saint-pierre-de-fraisse.fr/,Bed & breakfast,"Refined B&B featuring 5 casual rooms, some with kitchens, plus an outdoor pool & a garden.",Chambre d'hôtes,"Bed & breakfast, Guest house, Hotel",4.9,130,"https://search.google.com/local/reviews?placeid=ChIJCzBcC9bttRIRGkiK8ej0we4&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WJyGWq17DKRDxYYTwF8etOZJ1sEgGX5tLfVaJfpAu9cDdu6dwhVRgyuZZp8lzYCm2gaOCYMJMY1m66hM9wrI9h-49UzwtQBDcIekKDhN0KJ7E0KbLvMEzbpYkG8a0FBjS8XHmS4o1hN8PtCH5OMImLGcAhh4DjUfnca-UynYRmXOpPjCwWrNDqs=w800-h500-k-no,,saintpierredefraisse@gmail.com,,,,Clos Saint Pierre de Fraisse | Chambres d'hôtes | Hôtel | Avignon,"Dotée d'une piscine extérieure, le Clos Saint-Pierre de Fraisse propose des chambres d'hôtes à Montfavet Avignon, en Provence-Alpes-Côte d'Azur."
"Boutique Hotels, Provence",Le Clos Violette,ChIJE_2xsfH1tRIRym2bplPczm8,"22 Rue Denfert Rochereau, 84800 L'Isle-sur-la-Sorgue",France,L'Isle-sur-la-Sorgue,https://closviolettedaglaecharme.com/,Hotel,,hotels,Hotel,4.8,53,"https://search.google.com/local/reviews?placeid=ChIJE_2xsfH1tRIRym2bplPczm8&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipNXkCruz-Bp6mg2tKCb-Xtk74tjw6apcsdv5rIt=w800-h500-k-no,,contact@closviolettedaglaecharme.com,reception@closviolettedaglaecharme.com,web@icone-internet.fr,,Le Clos Violette d'Aglaé | Appart'Hôtel de charme,"Découvrez le Clos Violette d'Aglaé, Appart'Hôtel design & luxe, à 50 mètres du cœur de L'ISLE SUR LA SORGUE, dans un écrin de verdure."
"Boutique Hotels, Provence",LE COMPTOIR - NOUVEAU PROPRIETAIRE,ChIJERNLNnXmyxIR8YacwpqkCpw,"Le Village, 04500 Sainte-Croix-du-Verdon",France,Sainte-Croix-du-Verdon,http://lecomptoir04.com/,French restaurant,"Salads, mussels & Provençal dishes in an airy dining room or on a terrace overlooking the lake.",restaurants,"French restaurant, Hotel",4.1,1596,"https://search.google.com/local/reviews?placeid=ChIJERNLNnXmyxIR8YacwpqkCpw&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipO3jrLozkhKYESaJ5cOnhxB7Vtnx5O0Cx7XowW3=w800-h500-k-no,,joriot.f@orange.fr,,,,ACCUEIL - Hotel-restaurant LE COMPTOIR 04 à Sainte-Croix du Verdon,
"Boutique Hotels, Provence",LE COMPTOIR - NOUVEAU PROPRIETAIRE,ChIJERNLNnXmyxIR8YacwpqkCpw,"Le Village, 04500 Sainte-Croix-du-Verdon",France,Sainte-Croix-du-Verdon,http://lecomptoir04.com/,French restaurant,"Salads, mussels & Provençal dishes in an airy dining room or on a terrace overlooking the lake.",restaurants,"French restaurant, Hotel",4.1,1596,"https://search.google.com/local/reviews?placeid=ChIJERNLNnXmyxIR8YacwpqkCpw&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipO3jrLozkhKYESaJ5cOnhxB7Vtnx5O0Cx7XowW3=w800-h500-k-no,,joriot.f@orange.fr,,,,ACCUEIL - Hotel-restaurant LE COMPTOIR 04 à Sainte-Croix du Verdon,
"Boutique Hotels, Provence",LE COMPTOIR - NOUVEAU PROPRIETAIRE,ChIJERNLNnXmyxIR8YacwpqkCpw,"Le Village, 04500 Sainte-Croix-du-Verdon",France,Sainte-Croix-du-Verdon,http://lecomptoir04.com/,French restaurant,"Salads, mussels & Provençal dishes in an airy dining room or on a terrace overlooking the lake.",restaurants,"French restaurant, Hotel",4.1,1596,"https://search.google.com/local/reviews?placeid=ChIJERNLNnXmyxIR8YacwpqkCpw&q=Boutique+Hotels,+Provence&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipPXB9XDh01iKpOpzUVerBmvNvpKQnrB06Go-kyp=w800-h500-k-no,,joriot.f@orange.fr,,,,ACCUEIL - Hotel-restaurant LE COMPTOIR 04 à Sainte-Croix du Verdon,
