query,name,site,subtypes,category,phone,full_address,city,rating,reviews_link,photos_count,photo,about,description,place_id,email_1,email_1_full_name,email_1_title,email_2,email_2_full_name,email_2_title,email_3,email_3_full_name,email_3_title,phone_1,phone_2,phone_3,facebook,instagram,linkedin,twitter,website_title,website_description,website_keywords
"Cabin rentals with bunk beds, 95033, California, USA",Wild Peak Vacation Rentals,https://wildpeakvacationrentals.com/,"Vacation home rental agency, Property management company",Vacation home rental agency,+1 209-677-3030,"23000 Meadow Ln Ste E, Twain Harte, CA 95383",Twain Harte,5.0,https://search.google.com/local/reviews?placeid=ChIJMTGXnuDLkIAR4MWyKcnlavM&q=*&authuser=0&hl=en&gl=US,2.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=56VZBxIcLhmSSYEx2ei1sA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=258.06577&pitch=0&thumbfov=100,"{""From the business"": {""Identifies as women-owned"": true}, ""Other"": {""Identifies as women-owned"": true}}",,ChIJMTGXnuDLkIAR4MWyKcnlavM,info@wildpeakvacationrentals.com,,,team@latofonts.com,,,,,,2096773030,,,,https://www.instagram.com/wildpeak_vacationrentals,,,"Wild Peak Vacation Rentals - Vacation Rentals, Property Management",Wild Peak Vacation Rentals is a hard-working team that strives to create an unforgettable vacation experience for our guests & excellent service to our homeowners.,
"Cabin rentals with bunk beds, 95033, California, USA",Seavue Vacation Rentals,https://seavuevr.com/,"Cabin rental agency, Vacation home rental agency, Property maintenance, Property management company",Vacation home rental agency,+1 831-576-6484,"303 Potrero St Ste 45-104, Santa Cruz, CA 95060",Santa Cruz,5.0,https://search.google.com/local/reviews?placeid=ChIJ_7OxortBjoARfaGHijVWR3s&q=*&authuser=0&hl=en&gl=US,19.0,https://lh5.googleusercontent.com/p/AF1QipPOXsBfnBvPo2LKTUCFwc2D1t1KqkXIDiHqUgvM=w800-h500-k-no,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,ChIJ_7OxortBjoARfaGHijVWR3s,greg.kotler1@gmail.com,,,,,,,,,18315766484,,,,,,,Home - Seavuevr,"We strive to give you the best vacations. Our handpicked selection of beachfront homes will be your next safe haven. Being in this field for a long time, we",
"Cabin rentals with bunk beds, 95060, California, USA",Beach Bungalow Vacation Rentals,http://www.beachbungalow.com/,"Vacation home rental agency, Indoor lodging, Lodging",Vacation home rental agency,+1 831-477-9055,"23665 E Cliff Dr, Santa Cruz, CA 95062",Santa Cruz,4.5,https://search.google.com/local/reviews?placeid=ChIJ57egHhgVjoARiz8KaMZBKvM&q=*&authuser=0&hl=en&gl=US,29.0,https://lh5.googleusercontent.com/p/AF1QipNNpdtV4GmfoInG9NN4WrV7511JoTbgscwzalmi=w800-h500-k-no,{},,ChIJ57egHhgVjoARiz8KaMZBKvM,beachbungalowreservations@yahoo.com,,,,,,,,,,,,,,,,"Beach Bungalow in the Heart of Pleasure Point - Beach Bungalow Vacation Rental in Pleasure Point, Santa Cruz, CA","Enjoy your vacation in our Log Cabin with Ocean front views on the iconic East Cliff Drive in Santa Cruz, CA. Check now for availability","vacation rentals, ocean front view, East Cliff Drive, Santa Cruz, Pleasure Point, Surf house"
"Mountain lodges with event space, 95452, California, USA",The Kenwood Lodge,http://blairspangler.com/,Vacation home rental agency,Vacation home rental agency,+1 707-408-1079,"822 Adobe Canyon Rd, Kenwood, CA 95452",Kenwood,5.0,"https://search.google.com/local/reviews?placeid=ChIJHXhpZz1OhIARjMFn7rfzOM4&q=Mountain+lodges+with+event+space,+95452,+California,+USA&authuser=0&hl=en&gl=US",42.0,https://lh5.googleusercontent.com/p/AF1QipN7uXTzNmA8PdB05LjBo6VFGgDOwLB_kNSKcgxe=w800-h500-k-no,{},,ChIJHXhpZz1OhIARjMFn7rfzOM4,krista@blairspangler.com,krista anthony,Operations Management And Construction Project Management,blair@blairspangler.com,,,info@blairspangler.com,,,14155344040,20,7074081079,https://www.facebook.com/965068913543137,,http://linkedin.com/company/blair-spangler-design-group,,Blair Spangler - The Collection | Luxury Wine Country Villas,Luxury Private Vacation Homes - Next to Wineries & Vinyards - White Glove Full Services - Free Concierge - All Ensuite Bathrooms - Contact 707-4081079,
"Cabin rentals with bunk beds, 94611, California, USA","Arnold, CA vacation rental Dean Way Chalet",https://deanwaychalet.business.site/?utm_source=gmb,"Vacation home rental agency, Service establishment",Vacation home rental agency,,,,5.0,"https://search.google.com/local/reviews?placeid=ChIJz6_Z5Ct9hYARVM4cMUG7Jpg&q=Cabin+rentals+with+bunk+beds,+94611,+California,+USA&authuser=0&hl=en&gl=US",41.0,https://lh5.googleusercontent.com/p/AF1QipNPei7ywFSMXDlXnb5M2BJA0i4qwmNMnVf3toVZ=w800-h500-k-no,{},,ChIJz6_Z5Ct9hYARVM4cMUG7Jpg,arnoldvacationhome@sbcglobal.net,,,u003earnoldvacationhome@sbcglobal.net,,,,,,,,,,,,,"Arnold, CA vacation rental Dean Way Chalet - Lodging",,
"Cabin rentals with bunk beds, 94970, California, USA",Coastal Cottages by the Sea,http://coastalcottagesbythesea.com/,"Vacation home rental agency, Cottage rental",Vacation home rental agency,+1 401-864-4495,"5885 CA-1 North, Bodega Bay, CA 94923",Bodega Bay,5.0,"https://search.google.com/local/reviews?placeid=ChIJIcchBACdhoAR_nG0yNcHuDM&q=Cabin+rentals+with+bunk+beds,+94970,+California,+USA&authuser=0&hl=en&gl=US",3.0,https://lh5.googleusercontent.com/p/AF1QipMVgq50FKocwnfJT_KJqgmCtDWXzKcpJdsHJgSx=w800-h500-k-no,{},,ChIJIcchBACdhoAR_nG0yNcHuDM,relax@coastalcottagesbythesea.com,,,,,,,,,14018644495,,,https://www.facebook.com/coastalcottagerental/,http://instagram.com/coastalcottagerental,,,Coastal Cottages by the Sea | Beach Condo Rentals St Petersburg Florida and Bodega Bay California,"Coastal Cottages by the Sea is a cottage rental service located in
Pass-a-Grille Beach, St. Petersburg, Florida and Boedga Bay, California.",
"Cabin rentals with bunk beds, 94558, California, USA",The Relaxing Bungalow,https://abnb.me/XCoS1J4wh3,Vacation home rental agency,Vacation home rental agency,+1 925-818-6522,"1125 Court St, Martinez, CA 94553",Martinez,5.0,"https://search.google.com/local/reviews?placeid=ChIJwfLh2rxvhYARs7JcAQfYvt4&q=Cabin+rentals+with+bunk+beds,+94558,+California,+USA&authuser=0&hl=en&gl=US",3.0,https://lh5.googleusercontent.com/p/AF1QipMFe9Pq7cTl8l_3_TuWiC7LMvviXAG-3dPVTJkz=w800-h500-k-no,{},,ChIJwfLh2rxvhYARs7JcAQfYvt4,janedoe@abnb.me,,,hostalamacarena@gmail.com,,,info@artimpact.es,,,5378735893,34615486216,64276119810,https://www.facebook.com/people/Le-1930-g%C3%AEte-H%C3%A9nin-Beaumont/100089662429422/,,,,,,
"Mountain lodges with event space, 94970, California, USA",Forest House Lodge,http://www.foresthouse.com/,"Wedding venue, Indoor lodging",Wedding venue,+1 530-363-1377,"24590 Main St, Foresthill, CA 95631",Foresthill,4.7,https://search.google.com/local/reviews?placeid=ChIJLzuS2hqmm4ARjuBNmM0kAA8&q=*&authuser=0&hl=en&gl=US,367.0,https://lh5.googleusercontent.com/p/AF1QipOc9vUT9rWdXzxO7mVwyY9VrBiZP7Ig58jZLO5r=w800-h500-k-no,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Planning"": {""Appointment required"": true}, ""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}, ""Other"": {""Star rating"": ""3 stars"", ""Check-out time"": ""11:00 AM"", ""Check-in time"": ""2:00 PM""}}",,ChIJLzuS2hqmm4ARjuBNmM0kAA8,j.dorsey@foresthouse.com,"Joan Dorsey, Manager",Manager,john_doe@foresthouse.com,,,lindsey@taylormadedoulas.com,Lindsey Taylor,Founder/Owner,5303672840,15303672840,,https://www.facebook.com/fhlweddings/,https://www.instagram.com/foresthouselodge,http://www.linkedin.com/company/2431976,http://twitter.com/fhlweddingbliss,Northern California's Ultimate Wedding Experience | Forest House Lodge,"The Forest House Lodge is the most sought after wedding destination. With all-inclusive services, your wedding will be an experience unlike any other.",
"Outdoor wedding venues with lodge, 94562, California, USA",Monte Verde Inn,http://www.monteverdeinnevents.net/,"Wedding venue, Bed & breakfast",Wedding venue,+1 530-888-8123,"18841 Foresthill Rd, Foresthill, CA 95631",Foresthill,4.5,"https://search.google.com/local/reviews?placeid=ChIJL1BiYnsIm4AR5pr-B2QseOM&q=Outdoor+wedding+venues+with+lodge,+94562,+California,+USA&authuser=0&hl=en&gl=US",116.0,https://lh5.googleusercontent.com/p/AF1QipPR3jh9HNM_RDokEIK1odNApMHoM30J9m_koixu=w800-h500-k-no,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Planning"": {""Appointment required"": true}, ""Payments"": {""Debit cards"": true, ""Credit cards"": true}}",,ChIJL1BiYnsIm4AR5pr-B2QseOM,,,,,,,,,,,,,,,,,"Private Wedding Venue in Foresthill, CA","Monte Verde Inn is a private estate just outside Auburn, Ca. Imagine an exquisite garden setting, nestled in the foothills with a vineyard, a barn and amazing cuisine!",
"Outdoor wedding venues with lodge, 94576, California, USA",The Gardens at Sutter Creek,https://www.thegardenssuttercreek.com/,"Wedding venue, Event venue, Live music venue",Wedding venue,+1 209-304-4442,"128 Hanford St, Sutter Creek, CA 95685",Sutter Creek,4.9,"https://search.google.com/local/reviews?placeid=ChIJsUPZmad8moARqKWQ02X5YW4&q=Outdoor+wedding+venues+with+lodge,+94576,+California,+USA&authuser=0&hl=en&gl=US",289.0,https://lh5.googleusercontent.com/p/AF1QipM5H9qTMQvaZuH7g9Fi3qtRDL9kJ_PuNx3zzXVR=w800-h500-k-no,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Planning"": {""Appointment required"": true}}",,ChIJsUPZmad8moARqKWQ02X5YW4,thegardenssc@outlook.com,,,reverendjim@att.net,,,,,,12093044442,,,https://www.facebook.com/383181409219641,,,,Wedding Venue | The Gardens at Sutter Creek | Northern California,The Gardens at Sutter Creek is a picture perfect setting for your outdoor wedding or special event. Located in the Sierra Foothills near the Sacramento area.,Outdoor Wedding Venues
"Mountain lodges with event space, 94960, California, USA",Brentwood Rise by Wedgewood Weddings,https://www.wedgewoodweddings.com/venues/northern-california/brentwood?utm_campaign=gmb,"Wedding venue, Banquet hall, Conference center, Event venue, Wedding buffet, Wedding planner, Wedding service",Wedding venue,+1 925-856-5898,"100 Summerset Dr, Brentwood, CA 94513",Brentwood,4.7,"https://search.google.com/local/reviews?placeid=ChIJk7vbdUn5j4ARNwY_IJcRYk0&q=Mountain+lodges+with+event+space,+94960,+California,+USA&authuser=0&hl=en&gl=US",424.0,https://lh5.googleusercontent.com/p/AF1QipPc3dQMIyaCNz-UtRifFbQsmRmLq_FN4qXf8eVM=w800-h500-k-no,"{""Service options"": {""Online appointments"": true, ""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Appointment required"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",,ChIJk7vbdUn5j4ARNwY_IJcRYk0,juliah@wedgewoodweddings.com,Julia Henning,,ocotillogm@wedgewoodweddings.com,,,ocotilloevents@wedgewoodweddings.com,,,8669663009,8669663009,8556557482,https://www.facebook.com/wedgewoodweddings/,https://www.instagram.com/wedgewoodweddings,https://www.linkedin.com/company/wedgewood-weddings,https://platform.twitter.com/widgets,Welcome to Wedgewood Weddings - A Remarkable Approach to Romantic Weddings,"Choose Wedgewood Weddings! Each year, thousands of couples trust our team to create a unique and fun wedding that matches their vision. Weddings are one of the most important days in anyone's life - we'll support all your needs and create a wonderful occasion at one of our stunning venues...",
"Mountain lodges with event space, 94574, California, USA",SSS Ranch Napa,https://triplesranchnapa.com/,"Wedding venue, Corporate campus, Retreat center, Yoga retreat center",Wedding venue,+1 415-760-3432,"4600 Mountain Home Ranch Rd, Calistoga, CA 94515",Calistoga,4.7,https://search.google.com/local/reviews?placeid=ChIJ5x8fvnBBhIAR-KLCdzUbEgk&q=*&authuser=0&hl=en&gl=US,601.0,https://lh5.googleusercontent.com/p/AF1QipMbfLbQRvyqDV2B7OjVaB6fUYxCvBYsJ-nr2Hyd=w800-h500-k-no,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Gender-neutral restroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Planning"": {""Appointment required"": true}, ""Children"": {""Kid-friendly activities"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",,ChIJ5x8fvnBBhIAR-KLCdzUbEgk,info@triplesranchnapa.com,,,,,,,,,4157603432,14157603432,,https://www.facebook.com/triplesnaparanch/,https://www.instagram.com/triplesranchnapa,,,Triple S Ranch Napa,,
"Mountain lodges with event space, 94028, California, USA",Rockefeller Lodge,https://rockefellerlodge.com/,"Wedding venue, Event venue",Wedding venue,+1 510-235-7344,"2650 Market Ave, San Pablo, CA 94806",San Pablo,4.6,"https://search.google.com/local/reviews?placeid=ChIJfXtiEOZ3hYARuCX1Yg5UQls&q=Mountain+lodges+with+event+space,+94028,+California,+USA&authuser=0&hl=en&gl=US",243.0,https://lh5.googleusercontent.com/p/AF1QipMlmQ7jGycnJnoKmdY7-Bi8jgthlK2C81IppnNh=w800-h500-k-no,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true, ""Online appointments"": false}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Planning"": {""Appointment required"": true}, ""Other"": {""Identifies as women-owned"": true}}",,ChIJfXtiEOZ3hYARuCX1Yg5UQls,inquiry@rockefellerlodge.com,- -,,,,,,,,15102357344,,,https://www.facebook.com/Rockefeller-Lodge-141202526742/,https://www.instagram.com/explore,,,Homepage | Rockefeller Lodge,"Rockefeller Lodge is a high-quality event venue located in San Pablo. We hold events of all kinds at our versatile and beautiful location. It has a spacious garden, outdoor gazebo area, winding brick paths and wisteria-covered arbors.",
"Outdoor wedding venues with lodge, 95687, California, USA",Bella Vista Farms,https://bellavista-farms.com/,Wedding venue,Wedding venue,+1 707-828-1443,"7108 Rio Dixon Rd, Dixon, CA 95620",Dixon,4.7,"https://search.google.com/local/reviews?placeid=ChIJMca2GyY7hYARLBTpqQBxK0I&q=Outdoor+wedding+venues+with+lodge,+95687,+California,+USA&authuser=0&hl=en&gl=US",77.0,https://lh5.googleusercontent.com/p/AF1QipNomnyeD_jxWGkavCjO3T_t-MxI_afoS0nXyYtQ=w800-h500-k-no,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Planning"": {""Appointment required"": true}, ""Payments"": {""Debit cards"": true, ""Credit cards"": true}}",,ChIJMca2GyY7hYARLBTpqQBxK0I,partyondcr@gmail.com,,,,,,,,,,,,,,,,,,
"Outdoor wedding venues with lodge, 94937, California, USA",Glenn Ranch,https://www.facebook.com/Glenn-Ranch-1269595233162592/?ref=page_internal,Wedding venue,Wedding venue,+1 707-762-7291,"4690 D street Extension, Petaluma, CA 94952",Petaluma,5.0,"https://search.google.com/local/reviews?placeid=ChIJ5x8iLHu3hYAR9IOH6QkAMeo&q=Outdoor+wedding+venues+with+lodge,+94937,+California,+USA&authuser=0&hl=en&gl=US",9.0,https://lh5.googleusercontent.com/p/AF1QipMK5C5mx3F_CZWsQbVz3C-ol_H2bI58O3fa8JHe=w800-h500-k-no,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,ChIJ5x8iLHu3hYAR9IOH6QkAMeo,,,,,,,,,,,,,,,,,,,
"Outdoor wedding venues with lodge, 94576, California, USA",Cavaignac ~ A Country Estate,http://www.cavaignac.com/,"Wedding venue, Lodging",Wedding venue,,"13530 Leary Rd, Walnut Grove, CA 95690",Walnut Grove,4.7,"https://search.google.com/local/reviews?placeid=ChIJcxf_nQK1moARVvbQvSLbMW8&q=Outdoor+wedding+venues+with+lodge,+94576,+California,+USA&authuser=0&hl=en&gl=US",137.0,https://lh5.googleusercontent.com/p/AF1QipPFy8PN57wq3RQljJzvOqeR7_-6qKkoVyrIMy5-=w800-h500-k-no,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Planning"": {""Appointment required"": true}}",,ChIJcxf_nQK1moARVvbQvSLbMW8,info@cavaignac.com,,,,,,,,,,,,,,,,"Cavaignac, A Country Estate  • Wedding venue in Walnut Grove, CA",,
"Outdoor wedding venues with lodge, 94970, California, USA",Olympia's Valley Estate,http://www.olympiasvalley.com/,Wedding venue,Wedding venue,+1 707-766-9251,"1051 Walker Rd, Petaluma, CA 94952",Petaluma,4.8,"https://search.google.com/local/reviews?placeid=ChIJ1ZYoUpI0hIARgvp9JTqrMQQ&q=Outdoor+wedding+venues+with+lodge,+94970,+California,+USA&authuser=0&hl=en&gl=US",103.0,https://lh5.googleusercontent.com/p/AF1QipPioPOjaK9GE3MJmUI46aeN8rg-ycd1JacLl4c=w800-h500-k-no,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Planning"": {""Appointment required"": true}}",,ChIJ1ZYoUpI0hIARgvp9JTqrMQQ,kathy@olympiasvalley.com,,,,,,,,,,,,,,,,,,
"Outdoor wedding venues with lodge, 94022, California, USA",The Ranch at Silver Creek by Wedgewood Weddings,https://www.wedgewoodweddings.com/ranchsilvercreek?utm_campaign=gmb,"Wedding venue, Conference center, Event management company, Event planner, Event venue, Wedding planner, Wedding service",Wedding venue,+1 669-242-5448,"4601 Hill Top View Ln, San Jose, CA 95138",San Jose,4.5,"https://search.google.com/local/reviews?placeid=ChIJvx0PvO0tjoARUan_d57j8RU&q=Outdoor+wedding+venues+with+lodge,+94022,+California,+USA&authuser=0&hl=en&gl=US",317.0,https://lh5.googleusercontent.com/p/AF1QipMpxizl-kb_OwDtHaX4j93OfjBhNrc56GWUu8ND=w800-h500-k-no,"{""Service options"": {""Online appointments"": true, ""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Appointment required"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",,ChIJvx0PvO0tjoARUan_d57j8RU,juliah@wedgewoodweddings.com,Julia Henning,,ocotillogm@wedgewoodweddings.com,,,ocotilloevents@wedgewoodweddings.com,,,8669663009,8669663009,8556557482,https://www.facebook.com/wedgewoodweddings/,https://www.instagram.com/wedgewoodweddings,https://www.linkedin.com/company/wedgewood-weddings,https://platform.twitter.com/widgets,Welcome to Wedgewood Weddings - A Remarkable Approach to Romantic Weddings,"Choose Wedgewood Weddings! Each year, thousands of couples trust our team to create a unique and fun wedding that matches their vision. Weddings are one of the most important days in anyone's life - we'll support all your needs and create a wonderful occasion at one of our stunning venues...",
"Outdoor wedding venues with lodge, 94576, California, USA",Jefferson Street Mansion by Wedgewood Weddings,https://www.wedgewoodweddings.com/venues/northern-california/jefferson-street-mansion?utm_campaign=gmb,"Wedding venue, Banquet hall, Conference center, Event venue, Wedding planner, Wedding service",Wedding venue,+1 707-340-7446,"1063 Jefferson St, Benicia, CA 94510",Benicia,4.6,"https://search.google.com/local/reviews?placeid=ChIJNZuogKtvhYAR95e91kkYBNk&q=Outdoor+wedding+venues+with+lodge,+94576,+California,+USA&authuser=0&hl=en&gl=US",455.0,https://lh5.googleusercontent.com/p/AF1QipO7P7e5TXq3F5yoHjS7oRoo4NFV-bLV6vk5mHEu=w800-h500-k-no,"{""Service options"": {""Online appointments"": true, ""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Appointment required"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",,ChIJNZuogKtvhYAR95e91kkYBNk,juliah@wedgewoodweddings.com,Julia Henning,,ocotillogm@wedgewoodweddings.com,,,ocotilloevents@wedgewoodweddings.com,,,8669663009,8669663009,8556557482,https://www.facebook.com/wedgewoodweddings/,https://www.instagram.com/wedgewoodweddings,https://www.linkedin.com/company/wedgewood-weddings,https://platform.twitter.com/widgets,Welcome to Wedgewood Weddings - A Remarkable Approach to Romantic Weddings,"Choose Wedgewood Weddings! Each year, thousands of couples trust our team to create a unique and fun wedding that matches their vision. Weddings are one of the most important days in anyone's life - we'll support all your needs and create a wonderful occasion at one of our stunning venues...",
